LS,Level,Section,Row,Seat,Seat Status Code,Price Level Code,Item Price
2:236:K:2,2,236,K,2,X,14,30
2:236:K:3,2,236,K,3,X,14,30
2:236:K:4,2,236,K,4,X,14,30
2:236:K:5,2,236,K,5,#,14,0
2:236:K:6,2,236,K,6,#,14,0
2:236:K:7,2,236,K,7,X,14,30
2:236:K:8,2,236,K,8,X,14,30
2:236:K:9,2,236,K,9,X,14,30
2:236:K:10,2,236,K,10,X,14,30
2:236:K:11,2,236,K,11,X,14,30
2:236:K:12,2,236,K,12,X,14,30
1:101:KK:1,1,101,KK,1,K,11,0
1:101:KK:2,1,101,KK,2,K,11,0
1:101:KK:3,1,101,KK,3,K,11,0
1:101:KK:4,1,101,KK,4,K,11,0
1:101:KK:5,1,101,KK,5,K,11,0
1:101:KK:6,1,101,KK,6,K,11,0
1:101:KK:7,1,101,KK,7,K,11,0
1:101:KK:8,1,101,KK,8,K,11,0
1:101:KK:9,1,101,KK,9,K,11,0
1:101:KK:10,1,101,KK,10,K,11,0
1:101:KK:11,1,101,KK,11,K,11,0
1:101:KK:12,1,101,KK,12,K,11,0
1:101:KK:13,1,101,KK,13,K,11,0
1:101:KK:14,1,101,KK,14,K,11,0
1:102:KK:1,1,102,KK,1,K,11,0
1:102:KK:2,1,102,KK,2,K,11,0
1:102:KK:3,1,102,KK,3,K,11,0
1:102:KK:4,1,102,KK,4,K,11,0
1:102:KK:5,1,102,KK,5,K,11,0
1:102:KK:6,1,102,KK,6,K,11,0
1:102:KK:7,1,102,KK,7,K,11,0
1:102:KK:8,1,102,KK,8,K,11,0
1:102:KK:9,1,102,KK,9,K,11,0
1:102:KK:10,1,102,KK,10,K,11,0
1:104:KK:1,1,104,KK,1,X,8,90
1:104:KK:2,1,104,KK,2,X,8,90
1:104:KK:3,1,104,KK,3,X,8,90
1:104:KK:4,1,104,KK,4,X,8,90
1:104:KK:5,1,104,KK,5,X,8,90
1:104:KK:6,1,104,KK,6,X,8,90
1:104:KK:7,1,104,KK,7,X,8,90
1:104:KK:8,1,104,KK,8,X,8,90
1:105:KK:1,1,105,KK,1,X,8,90
1:105:KK:2,1,105,KK,2,X,8,90
1:105:KK:3,1,105,KK,3,X,8,90
1:105:KK:4,1,105,KK,4,X,8,90
1:105:KK:5,1,105,KK,5,X,8,90
1:105:KK:6,1,105,KK,6,X,8,90
1:105:KK:7,1,105,KK,7,X,8,90
1:105:KK:8,1,105,KK,8,X,8,90
1:105:KK:9,1,105,KK,9,X,8,90
1:106:KK:1,1,106,KK,1,X,6,110
1:106:KK:2,1,106,KK,2,X,6,110
1:106:KK:3,1,106,KK,3,X,6,110
1:106:KK:4,1,106,KK,4,X,6,110
1:106:KK:5,1,106,KK,5,X,6,110
1:106:KK:6,1,106,KK,6,X,6,110
1:106:KK:7,1,106,KK,7,X,6,110
1:106:KK:8,1,106,KK,8,X,6,110
1:106:KK:9,1,106,KK,9,X,6,110
1:106:KK:10,1,106,KK,10,X,6,110
1:106:KK:11,1,106,KK,11,X,6,110
1:106:KK:12,1,106,KK,12,X,6,110
1:106:KK:13,1,106,KK,13,X,6,110
1:106:KK:14,1,106,KK,14,X,6,110
1:106:KK:15,1,106,KK,15,X,6,110
1:107:KK:1,1,107,KK,1,X,4,130
1:107:KK:2,1,107,KK,2,X,4,130
1:107:KK:3,1,107,KK,3,X,4,130
1:107:KK:4,1,107,KK,4,X,4,130
1:107:KK:5,1,107,KK,5,X,4,130
1:107:KK:6,1,107,KK,6,X,4,130
1:107:KK:7,1,107,KK,7,X,4,130
1:107:KK:8,1,107,KK,8,X,4,130
1:107:KK:9,1,107,KK,9,X,4,130
1:107:KK:10,1,107,KK,10,X,4,130
1:107:KK:11,1,107,KK,11,X,4,130
1:107:KK:12,1,107,KK,12,X,4,130
1:107:KK:13,1,107,KK,13,X,4,130
1:107:KK:14,1,107,KK,14,X,4,130
1:108:KK:1,1,108,KK,1,X,2,150
1:108:KK:2,1,108,KK,2,X,2,150
1:108:KK:3,1,108,KK,3,X,2,150
1:108:KK:4,1,108,KK,4,X,2,150
1:108:KK:5,1,108,KK,5,X,2,150
1:108:KK:6,1,108,KK,6,X,2,150
1:108:KK:7,1,108,KK,7,X,2,150
1:108:KK:8,1,108,KK,8,X,2,150
1:108:KK:9,1,108,KK,9,X,2,150
1:108:KK:10,1,108,KK,10,X,2,150
1:108:KK:11,1,108,KK,11,X,2,150
1:108:KK:12,1,108,KK,12,X,2,150
1:108:KK:13,1,108,KK,13,X,2,150
1:108:KK:14,1,108,KK,14,X,2,150
1:109:KK:1,1,109,KK,1,X,4,130
1:109:KK:2,1,109,KK,2,X,4,130
1:109:KK:3,1,109,KK,3,X,4,130
1:109:KK:4,1,109,KK,4,X,4,130
1:109:KK:5,1,109,KK,5,X,4,130
1:109:KK:6,1,109,KK,6,X,4,130
1:109:KK:7,1,109,KK,7,X,4,130
1:109:KK:8,1,109,KK,8,X,4,130
1:109:KK:9,1,109,KK,9,X,4,130
1:109:KK:10,1,109,KK,10,X,4,130
1:109:KK:11,1,109,KK,11,X,4,130
1:109:KK:12,1,109,KK,12,X,4,130
1:109:KK:13,1,109,KK,13,X,4,130
1:109:KK:14,1,109,KK,14,X,4,130
1:110:KK:1,1,110,KK,1,X,6,110
1:110:KK:2,1,110,KK,2,X,6,110
1:110:KK:3,1,110,KK,3,X,6,110
1:110:KK:4,1,110,KK,4,X,6,110
1:110:KK:5,1,110,KK,5,X,6,110
1:110:KK:6,1,110,KK,6,X,6,110
1:110:KK:7,1,110,KK,7,X,6,110
1:110:KK:8,1,110,KK,8,X,6,110
1:110:KK:9,1,110,KK,9,X,6,110
1:110:KK:10,1,110,KK,10,X,6,110
1:110:KK:11,1,110,KK,11,X,6,110
1:110:KK:12,1,110,KK,12,X,6,110
1:110:KK:13,1,110,KK,13,X,6,110
1:110:KK:14,1,110,KK,14,X,6,110
1:110:KK:15,1,110,KK,15,X,6,110
1:111:KK:1,1,111,KK,1,X,8,90
1:111:KK:2,1,111,KK,2,X,8,90
1:111:KK:3,1,111,KK,3,X,8,90
1:111:KK:4,1,111,KK,4,X,8,90
1:111:KK:5,1,111,KK,5,X,8,90
1:111:KK:6,1,111,KK,6,X,8,90
1:111:KK:7,1,111,KK,7,X,8,90
1:111:KK:8,1,111,KK,8,X,8,90
1:111:KK:9,1,111,KK,9,X,8,90
1:112:KK:1,1,112,KK,1,X,8,90
1:112:KK:2,1,112,KK,2,X,8,90
1:112:KK:3,1,112,KK,3,X,8,90
1:112:KK:4,1,112,KK,4,X,8,90
1:112:KK:5,1,112,KK,5,X,8,90
1:112:KK:6,1,112,KK,6,X,8,90
1:112:KK:7,1,112,KK,7,X,8,90
1:112:KK:8,1,112,KK,8,X,8,90
1:112:KK:9,1,112,KK,9,X,8,90
1:112:KK:10,1,112,KK,10,X,8,90
1:113:KK:1,1,113,KK,1,X,9,80
1:113:KK:2,1,113,KK,2,X,9,80
1:113:KK:3,1,113,KK,3,X,9,80
1:113:KK:4,1,113,KK,4,X,9,80
1:113:KK:5,1,113,KK,5,X,9,80
1:113:KK:6,1,113,KK,6,X,9,80
1:113:KK:7,1,113,KK,7,X,9,80
1:113:KK:8,1,113,KK,8,X,9,80
1:114:KK:1,1,114,KK,1,K,9,0
1:114:KK:2,1,114,KK,2,K,9,0
1:114:KK:3,1,114,KK,3,K,9,0
1:114:KK:4,1,114,KK,4,K,9,0
1:114:KK:5,1,114,KK,5,K,9,0
1:114:KK:6,1,114,KK,6,K,9,0
1:114:KK:7,1,114,KK,7,K,9,0
1:114:KK:8,1,114,KK,8,K,9,0
1:114:KK:9,1,114,KK,9,K,9,0
1:114:KK:10,1,114,KK,10,K,9,0
1:115:KK:1,1,115,KK,1,K,9,0
1:115:KK:2,1,115,KK,2,K,9,0
1:115:KK:13,1,115,KK,13,K,9,0
1:115:KK:14,1,115,KK,14,K,9,0
1:116:KK:1,1,116,KK,1,K,9,0
1:116:KK:2,1,116,KK,2,K,9,0
1:116:KK:3,1,116,KK,3,K,9,0
1:116:KK:4,1,116,KK,4,K,9,0
1:116:KK:5,1,116,KK,5,K,9,0
1:116:KK:6,1,116,KK,6,K,9,0
1:116:KK:7,1,116,KK,7,K,9,0
1:116:KK:8,1,116,KK,8,K,9,0
1:116:KK:9,1,116,KK,9,K,9,0
1:116:KK:10,1,116,KK,10,K,9,0
1:117:KK:1,1,117,KK,1,X,9,80
1:117:KK:2,1,117,KK,2,X,9,80
1:117:KK:3,1,117,KK,3,X,9,80
1:117:KK:4,1,117,KK,4,X,9,80
1:117:KK:5,1,117,KK,5,X,9,80
1:117:KK:6,1,117,KK,6,X,9,80
1:117:KK:7,1,117,KK,7,X,9,80
1:117:KK:8,1,117,KK,8,X,9,80
1:118:KK:1,1,118,KK,1,v,8,0
1:118:KK:2,1,118,KK,2,v,8,0
1:118:KK:3,1,118,KK,3,v,8,0
1:118:KK:4,1,118,KK,4,v,8,0
1:118:KK:5,1,118,KK,5,v,8,0
1:118:KK:6,1,118,KK,6,v,8,0
1:118:KK:7,1,118,KK,7,v,8,0
1:118:KK:8,1,118,KK,8,v,8,0
1:118:KK:9,1,118,KK,9,v,8,0
1:118:KK:10,1,118,KK,10,v,8,0
1:119:KK:1,1,119,KK,1,X,8,90
1:119:KK:2,1,119,KK,2,X,8,90
1:119:KK:3,1,119,KK,3,X,8,90
1:119:KK:4,1,119,KK,4,X,8,90
1:119:KK:5,1,119,KK,5,X,8,90
1:119:KK:6,1,119,KK,6,X,8,90
1:119:KK:7,1,119,KK,7,X,8,90
1:119:KK:8,1,119,KK,8,X,8,90
1:119:KK:9,1,119,KK,9,X,8,90
1:120:KK:1,1,120,KK,1,X,6,110
1:120:KK:2,1,120,KK,2,X,6,110
1:120:KK:3,1,120,KK,3,X,6,110
1:120:KK:4,1,120,KK,4,X,6,110
1:120:KK:5,1,120,KK,5,a,6,0
1:120:KK:6,1,120,KK,6,a,6,0
1:120:KK:7,1,120,KK,7,a,6,0
1:120:KK:8,1,120,KK,8,a,6,0
1:120:KK:9,1,120,KK,9,a,6,0
1:120:KK:10,1,120,KK,10,X,6,110
1:120:KK:11,1,120,KK,11,X,6,110
1:120:KK:12,1,120,KK,12,X,6,110
1:120:KK:13,1,120,KK,13,X,6,110
1:120:KK:14,1,120,KK,14,X,6,110
1:120:KK:15,1,120,KK,15,X,6,110
1:121:KK:1,1,121,KK,1,X,4,130
1:121:KK:2,1,121,KK,2,X,4,130
1:121:KK:3,1,121,KK,3,X,4,130
1:121:KK:4,1,121,KK,4,K,4,0
1:121:KK:5,1,121,KK,5,K,4,0
1:121:KK:101,1,121,KK,101,-,4,0
1:121:KK:7,1,121,KK,7,X,4,130
1:121:KK:8,1,121,KK,8,X,4,130
1:121:KK:9,1,121,KK,9,X,4,130
1:121:KK:10,1,121,KK,10,X,4,130
1:121:KK:11,1,121,KK,11,X,4,130
1:121:KK:12,1,121,KK,12,X,4,130
1:121:KK:13,1,121,KK,13,X,4,130
1:122:KK:1,1,122,KK,1,X,2,150
1:122:KK:2,1,122,KK,2,X,2,150
1:122:KK:3,1,122,KK,3,X,2,150
1:122:KK:4,1,122,KK,4,X,2,150
1:122:KK:5,1,122,KK,5,X,2,150
1:122:KK:6,1,122,KK,6,X,2,150
1:122:KK:7,1,122,KK,7,X,2,150
1:122:KK:8,1,122,KK,8,X,2,150
1:122:KK:9,1,122,KK,9,X,2,150
1:122:KK:10,1,122,KK,10,X,2,150
1:122:KK:11,1,122,KK,11,X,2,150
1:122:KK:12,1,122,KK,12,X,2,150
1:122:KK:13,1,122,KK,13,X,2,150
1:122:KK:14,1,122,KK,14,X,2,150
1:123:KK:1,1,123,KK,1,X,4,130
1:123:KK:2,1,123,KK,2,X,4,130
1:123:KK:3,1,123,KK,3,X,4,130
1:123:KK:4,1,123,KK,4,X,4,130
1:123:KK:5,1,123,KK,5,X,4,130
1:123:KK:6,1,123,KK,6,X,4,130
1:123:KK:7,1,123,KK,7,X,4,130
1:123:KK:8,1,123,KK,8,K,4,0
1:123:KK:9,1,123,KK,9,K,4,0
1:123:KK:101,1,123,KK,101,-,4,0
1:123:KK:11,1,123,KK,11,X,4,130
1:123:KK:12,1,123,KK,12,X,4,130
1:123:KK:13,1,123,KK,13,X,4,130
1:124:KK:1,1,124,KK,1,X,6,110
1:124:KK:2,1,124,KK,2,X,6,110
1:124:KK:3,1,124,KK,3,X,6,110
1:124:KK:4,1,124,KK,4,X,6,110
1:124:KK:5,1,124,KK,5,X,6,110
1:124:KK:6,1,124,KK,6,X,6,110
1:124:KK:7,1,124,KK,7,X,6,110
1:124:KK:8,1,124,KK,8,X,6,110
1:124:KK:9,1,124,KK,9,X,6,110
1:124:KK:10,1,124,KK,10,X,6,110
1:124:KK:11,1,124,KK,11,X,6,110
1:124:KK:12,1,124,KK,12,X,6,110
1:124:KK:13,1,124,KK,13,X,6,110
1:124:KK:14,1,124,KK,14,X,6,110
1:124:KK:15,1,124,KK,15,X,6,110
1:125:KK:1,1,125,KK,1,X,8,90
1:125:KK:2,1,125,KK,2,X,8,90
1:125:KK:3,1,125,KK,3,X,8,90
1:125:KK:4,1,125,KK,4,X,8,90
1:125:KK:5,1,125,KK,5,X,8,90
1:125:KK:6,1,125,KK,6,X,8,90
1:125:KK:7,1,125,KK,7,X,8,90
1:125:KK:8,1,125,KK,8,X,8,90
1:125:KK:9,1,125,KK,9,X,8,90
1:126:KK:1,1,126,KK,1,X,8,90
1:126:KK:2,1,126,KK,2,X,8,90
1:126:KK:3,1,126,KK,3,X,8,90
1:126:KK:4,1,126,KK,4,#,8,0
1:126:KK:5,1,126,KK,5,X,8,90
1:126:KK:6,1,126,KK,6,X,8,90
1:126:KK:7,1,126,KK,7,X,8,90
1:126:KK:8,1,126,KK,8,X,8,90
1:126:KK:9,1,126,KK,9,X,8,90
1:127:KK:1,1,127,KK,1,X,9,80
1:127:KK:2,1,127,KK,2,X,9,80
1:127:KK:3,1,127,KK,3,X,9,80
1:127:KK:4,1,127,KK,4,X,9,80
1:127:KK:5,1,127,KK,5,X,9,80
1:127:KK:6,1,127,KK,6,X,9,80
1:127:KK:7,1,127,KK,7,X,9,80
1:127:KK:8,1,127,KK,8,X,9,80
1:128:KK:1,1,128,KK,1,K,11,0
1:128:KK:2,1,128,KK,2,K,11,0
1:128:KK:3,1,128,KK,3,K,11,0
1:128:KK:4,1,128,KK,4,K,11,0
1:128:KK:5,1,128,KK,5,K,11,0
1:128:KK:6,1,128,KK,6,K,11,0
1:128:KK:7,1,128,KK,7,K,11,0
1:128:KK:8,1,128,KK,8,K,11,0
1:128:KK:9,1,128,KK,9,K,11,0
1:128:KK:10,1,128,KK,10,K,11,0
2:206:L:1,2,206,L,1,X,14,30
2:206:L:2,2,206,L,2,X,14,30
2:206:L:3,2,206,L,3,X,14,30
2:206:L:4,2,206,L,4,#,14,0
2:206:L:5,2,206,L,5,#,14,0
2:206:L:6,2,206,L,6,#,14,0
2:206:L:7,2,206,L,7,#,14,0
2:206:L:8,2,206,L,8,#,14,0
2:206:L:9,2,206,L,9,X,14,30
2:206:L:10,2,206,L,10,X,14,30
2:206:L:11,2,206,L,11,X,14,30
2:206:L:12,2,206,L,12,X,14,30
2:207:L:1,2,207,L,1,X,14,30
2:207:L:2,2,207,L,2,X,14,30
2:207:L:3,2,207,L,3,X,14,30
2:207:L:4,2,207,L,4,X,14,30
2:207:L:5,2,207,L,5,X,14,30
2:207:L:6,2,207,L,6,X,14,30
2:207:L:7,2,207,L,7,X,14,30
2:207:L:8,2,207,L,8,X,14,30
2:207:L:9,2,207,L,9,X,14,30
2:207:L:10,2,207,L,10,X,14,30
2:207:L:11,2,207,L,11,X,14,30
2:207:L:12,2,207,L,12,X,14,30
2:208:L:1,2,208,L,1,X,14,30
2:208:L:2,2,208,L,2,X,14,30
2:208:L:3,2,208,L,3,X,14,30
2:208:L:4,2,208,L,4,X,14,30
2:208:L:5,2,208,L,5,X,14,30
2:208:L:6,2,208,L,6,X,14,30
2:208:L:7,2,208,L,7,X,14,30
2:208:L:8,2,208,L,8,X,14,30
2:208:L:9,2,208,L,9,X,14,30
2:208:L:10,2,208,L,10,X,14,30
2:208:L:11,2,208,L,11,X,14,30
2:208:L:12,2,208,L,12,X,14,30
2:208:L:13,2,208,L,13,X,14,30
2:213:L:13,2,213,L,13,O,13,0
2:213:L:14,2,213,L,14,O,13,0
2:213:L:15,2,213,L,15,O,13,0
2:213:L:16,2,213,L,16,O,13,0
2:214:L:1,2,214,L,1,X,14,30
2:214:L:2,2,214,L,2,X,14,30
2:214:L:3,2,214,L,3,X,14,30
2:214:L:4,2,214,L,4,X,14,30
2:214:L:5,2,214,L,5,X,14,30
2:214:L:6,2,214,L,6,X,14,30
2:214:L:7,2,214,L,7,X,14,30
2:214:L:8,2,214,L,8,X,14,30
2:214:L:9,2,214,L,9,X,14,30
2:214:L:10,2,214,L,10,X,14,30
2:214:L:11,2,214,L,11,X,14,30
2:214:L:12,2,214,L,12,X,14,30
2:214:L:13,2,214,L,13,X,14,30
2:215:L:1,2,215,L,1,X,14,30
2:215:L:2,2,215,L,2,X,14,30
2:215:L:3,2,215,L,3,X,14,30
2:215:L:4,2,215,L,4,X,14,30
2:215:L:5,2,215,L,5,X,14,30
2:215:L:6,2,215,L,6,X,14,30
2:215:L:7,2,215,L,7,X,14,30
2:215:L:8,2,215,L,8,#,14,0
2:215:L:9,2,215,L,9,#,14,0
2:215:L:10,2,215,L,10,#,14,0
2:215:L:11,2,215,L,11,X,14,30
2:215:L:12,2,215,L,12,X,14,30
2:216:L:1,2,216,L,1,O,14,0
2:216:L:2,2,216,L,2,O,14,0
2:216:L:3,2,216,L,3,O,14,0
2:216:L:4,2,216,L,4,O,14,0
2:216:L:5,2,216,L,5,O,14,0
2:216:L:6,2,216,L,6,O,14,0
2:216:L:7,2,216,L,7,O,14,0
2:216:L:8,2,216,L,8,O,14,0
2:216:L:9,2,216,L,9,O,14,0
2:216:L:10,2,216,L,10,O,14,0
2:216:L:11,2,216,L,11,O,14,0
2:216:L:12,2,216,L,12,O,14,0
2:217:L:1,2,217,L,1,X,16,10
2:217:L:2,2,217,L,2,X,16,10
2:217:L:3,2,217,L,3,X,16,10
2:217:L:4,2,217,L,4,X,16,10
2:217:L:5,2,217,L,5,X,16,10
2:217:L:6,2,217,L,6,X,16,10
2:217:L:7,2,217,L,7,X,16,10
2:217:L:8,2,217,L,8,X,16,10
2:217:L:9,2,217,L,9,X,16,10
2:217:L:10,2,217,L,10,X,16,10
2:217:L:11,2,217,L,11,X,16,10
2:217:L:12,2,217,L,12,X,16,10
2:218:L:1,2,218,L,1,O,16,0
2:218:L:2,2,218,L,2,O,16,0
2:218:L:3,2,218,L,3,O,16,0
2:218:L:4,2,218,L,4,O,16,0
2:218:L:5,2,218,L,5,O,16,0
2:218:L:6,2,218,L,6,O,16,0
2:218:L:7,2,218,L,7,O,16,0
2:218:L:8,2,218,L,8,O,16,0
2:218:L:9,2,218,L,9,O,16,0
2:218:L:10,2,218,L,10,O,16,0
2:218:L:11,2,218,L,11,O,16,0
2:218:L:12,2,218,L,12,O,16,0
2:219:L:1,2,219,L,1,X,16,10
2:219:L:2,2,219,L,2,X,16,10
2:219:L:3,2,219,L,3,X,16,10
2:219:L:4,2,219,L,4,X,16,10
2:219:L:5,2,219,L,5,#,16,0
2:219:L:6,2,219,L,6,#,16,0
2:219:L:7,2,219,L,7,#,16,0
2:219:L:8,2,219,L,8,#,16,0
2:219:L:9,2,219,L,9,#,16,0
2:219:L:10,2,219,L,10,#,16,0
2:219:L:11,2,219,L,11,X,16,10
2:219:L:12,2,219,L,12,X,16,10
2:220:L:1,2,220,L,1,O,16,0
2:220:L:2,2,220,L,2,O,16,0
2:220:L:3,2,220,L,3,O,16,0
2:220:L:4,2,220,L,4,O,16,0
2:220:L:5,2,220,L,5,O,16,0
2:220:L:6,2,220,L,6,O,16,0
2:220:L:7,2,220,L,7,O,16,0
2:220:L:8,2,220,L,8,O,16,0
2:220:L:9,2,220,L,9,O,16,0
2:220:L:10,2,220,L,10,O,16,0
2:220:L:11,2,220,L,11,O,16,0
2:220:L:12,2,220,L,12,O,16,0
2:221:L:1,2,221,L,1,O,16,0
2:221:L:2,2,221,L,2,O,16,0
2:221:L:3,2,221,L,3,O,16,0
2:221:L:4,2,221,L,4,O,16,0
2:221:L:5,2,221,L,5,O,16,0
2:221:L:6,2,221,L,6,O,16,0
2:221:L:7,2,221,L,7,O,16,0
2:221:L:8,2,221,L,8,O,16,0
2:221:L:9,2,221,L,9,O,16,0
2:221:L:10,2,221,L,10,O,16,0
2:221:L:11,2,221,L,11,O,16,0
2:221:L:12,2,221,L,12,O,16,0
2:221:L:13,2,221,L,13,O,16,0
2:221:L:14,2,221,L,14,O,16,0
2:221:L:15,2,221,L,15,O,16,0
2:222:L:1,2,222,L,1,v,16,0
2:222:L:2,2,222,L,2,v,16,0
2:222:L:3,2,222,L,3,v,16,0
2:222:L:4,2,222,L,4,v,16,0
2:222:L:5,2,222,L,5,v,16,0
2:222:L:6,2,222,L,6,v,16,0
2:222:L:7,2,222,L,7,v,16,0
2:222:L:8,2,222,L,8,v,16,0
2:222:L:9,2,222,L,9,v,16,0
2:222:L:10,2,222,L,10,v,16,0
2:222:L:11,2,222,L,11,v,16,0
2:222:L:12,2,222,L,12,v,16,0
2:223:L:1,2,223,L,1,X,16,10
2:223:L:2,2,223,L,2,X,16,10
2:223:L:3,2,223,L,3,X,16,10
2:223:L:4,2,223,L,4,X,16,10
2:223:L:5,2,223,L,5,X,16,10
2:223:L:6,2,223,L,6,X,16,10
2:223:L:7,2,223,L,7,X,16,10
2:223:L:8,2,223,L,8,X,16,10
2:223:L:9,2,223,L,9,X,16,10
2:223:L:10,2,223,L,10,X,16,10
2:223:L:11,2,223,L,11,X,16,10
2:223:L:12,2,223,L,12,X,16,10
2:224:L:1,2,224,L,1,O,16,0
2:224:L:2,2,224,L,2,O,16,0
2:224:L:3,2,224,L,3,O,16,0
2:224:L:4,2,224,L,4,O,16,0
2:224:L:5,2,224,L,5,O,16,0
2:224:L:6,2,224,L,6,O,16,0
2:224:L:7,2,224,L,7,O,16,0
2:224:L:8,2,224,L,8,O,16,0
2:224:L:9,2,224,L,9,O,16,0
2:224:L:10,2,224,L,10,O,16,0
2:224:L:11,2,224,L,11,O,16,0
2:224:L:12,2,224,L,12,O,16,0
2:225:L:1,2,225,L,1,X,16,10
2:225:L:2,2,225,L,2,X,16,10
2:225:L:3,2,225,L,3,X,16,10
2:225:L:4,2,225,L,4,X,16,10
2:225:L:5,2,225,L,5,X,16,10
2:225:L:6,2,225,L,6,X,16,10
2:225:L:7,2,225,L,7,X,16,10
2:225:L:8,2,225,L,8,X,16,10
2:225:L:9,2,225,L,9,X,16,10
2:225:L:10,2,225,L,10,X,16,10
2:225:L:11,2,225,L,11,X,16,10
2:225:L:12,2,225,L,12,X,16,10
2:226:L:1,2,226,L,1,O,14,0
2:226:L:2,2,226,L,2,O,14,0
2:226:L:3,2,226,L,3,O,14,0
2:226:L:4,2,226,L,4,O,14,0
2:226:L:5,2,226,L,5,O,14,0
2:226:L:6,2,226,L,6,O,14,0
2:226:L:7,2,226,L,7,O,14,0
2:226:L:8,2,226,L,8,O,14,0
2:226:L:9,2,226,L,9,O,14,0
2:226:L:10,2,226,L,10,O,14,0
2:226:L:11,2,226,L,11,O,14,0
2:226:L:12,2,226,L,12,O,14,0
2:227:L:1,2,227,L,1,X,14,30
2:227:L:2,2,227,L,2,X,14,30
2:227:L:3,2,227,L,3,#,14,0
2:227:L:4,2,227,L,4,#,14,0
2:227:L:5,2,227,L,5,#,14,0
2:227:L:6,2,227,L,6,#,14,0
2:227:L:7,2,227,L,7,#,14,0
2:227:L:8,2,227,L,8,X,14,30
2:227:L:9,2,227,L,9,X,14,30
2:227:L:10,2,227,L,10,X,14,30
2:227:L:11,2,227,L,11,X,14,30
2:227:L:12,2,227,L,12,X,14,30
2:228:L:1,2,228,L,1,X,14,30
2:228:L:2,2,228,L,2,X,14,30
2:228:L:3,2,228,L,3,X,14,30
2:228:L:4,2,228,L,4,X,14,30
2:228:L:5,2,228,L,5,X,14,30
2:228:L:6,2,228,L,6,#,14,0
2:228:L:7,2,228,L,7,#,14,0
2:228:L:8,2,228,L,8,X,14,30
2:228:L:9,2,228,L,9,X,14,30
2:228:L:10,2,228,L,10,X,14,30
2:228:L:11,2,228,L,11,X,14,30
2:228:L:12,2,228,L,12,X,14,30
2:229:L:1,2,229,L,1,O,13,0
2:229:L:2,2,229,L,2,O,13,0
2:229:L:3,2,229,L,3,O,13,0
2:229:L:4,2,229,L,4,O,13,0
2:229:L:5,2,229,L,5,O,13,0
2:229:L:6,2,229,L,6,O,13,0
2:229:L:7,2,229,L,7,O,13,0
2:229:L:8,2,229,L,8,O,13,0
2:229:L:9,2,229,L,9,O,13,0
2:229:L:10,2,229,L,10,O,13,0
2:229:L:11,2,229,L,11,O,13,0
2:229:L:12,2,229,L,12,O,13,0
2:229:L:13,2,229,L,13,O,13,0
2:229:L:14,2,229,L,14,O,13,0
2:229:L:15,2,229,L,15,O,13,0
2:229:L:16,2,229,L,16,O,13,0
2:230:L:1,2,230,L,1,O,13,0
2:230:L:2,2,230,L,2,O,13,0
2:230:L:3,2,230,L,3,O,13,0
2:230:L:4,2,230,L,4,O,13,0
2:230:L:5,2,230,L,5,O,13,0
2:230:L:6,2,230,L,6,O,13,0
2:230:L:7,2,230,L,7,O,13,0
2:230:L:8,2,230,L,8,O,13,0
2:230:L:9,2,230,L,9,O,13,0
2:230:L:10,2,230,L,10,O,13,0
2:230:L:11,2,230,L,11,O,13,0
2:230:L:12,2,230,L,12,O,13,0
2:230:L:13,2,230,L,13,O,13,0
2:230:L:14,2,230,L,14,O,13,0
2:230:L:15,2,230,L,15,O,13,0
2:231:L:1,2,231,L,1,X,12,50
2:231:L:2,2,231,L,2,X,12,50
2:231:L:3,2,231,L,3,X,12,50
2:231:L:4,2,231,L,4,X,12,50
2:231:L:5,2,231,L,5,#,12,0
2:231:L:6,2,231,L,6,#,12,0
2:231:L:7,2,231,L,7,#,12,0
2:231:L:8,2,231,L,8,#,12,0
2:231:L:9,2,231,L,9,#,12,0
2:231:L:10,2,231,L,10,#,12,0
2:231:L:11,2,231,L,11,#,12,0
2:231:L:12,2,231,L,12,#,12,0
2:231:L:13,2,231,L,13,X,12,50
2:231:L:14,2,231,L,14,X,12,50
2:231:L:15,2,231,L,15,X,12,50
2:233:L:1,2,233,L,1,a,13,0
2:233:L:2,2,233,L,2,a,13,0
2:233:L:3,2,233,L,3,a,13,0
2:233:L:4,2,233,L,4,a,13,0
2:233:L:5,2,233,L,5,a,13,0
2:233:L:6,2,233,L,6,a,13,0
2:233:L:7,2,233,L,7,a,13,0
2:233:L:8,2,233,L,8,a,13,0
2:233:L:9,2,233,L,9,a,13,0
2:233:L:10,2,233,L,10,a,13,0
2:233:L:11,2,233,L,11,a,13,0
2:233:L:12,2,233,L,12,a,13,0
2:233:L:13,2,233,L,13,a,13,0
2:233:L:14,2,233,L,14,a,13,0
2:233:L:15,2,233,L,15,a,13,0
2:233:L:16,2,233,L,16,a,13,0
2:234:L:1,2,234,L,1,X,14,30
2:234:L:2,2,234,L,2,X,14,30
2:234:L:3,2,234,L,3,X,14,30
2:234:L:4,2,234,L,4,X,14,30
2:234:L:5,2,234,L,5,X,14,30
2:234:L:6,2,234,L,6,X,14,30
2:234:L:7,2,234,L,7,#,14,0
2:234:L:8,2,234,L,8,#,14,0
2:234:L:9,2,234,L,9,#,14,0
2:234:L:10,2,234,L,10,X,14,30
2:234:L:11,2,234,L,11,X,14,30
2:234:L:12,2,234,L,12,X,14,30
