LS,Level,Section,Row,Seat,Seat Status Code,Price Level Code,Item Price
S:6:2:8,S,6,2,8,s,18,0
S:6:2:9,S,6,2,9,s,18,0
S:6:2:10,S,6,2,10,s,18,0
S:6:2:11,S,6,2,11,s,18,0
S:6:2:12,S,6,2,12,s,18,0
S:6:2:13,S,6,2,13,s,18,0
S:6:2:14,S,6,2,14,s,18,0
S:6:2:15,S,6,2,15,s,18,0
S:7:2:1,S,7,2,1,s,18,0
S:7:2:2,S,7,2,2,s,18,0
S:7:2:3,S,7,2,3,s,18,0
S:7:2:4,S,7,2,4,s,18,0
S:7:2:5,S,7,2,5,s,18,0
S:7:2:6,S,7,2,6,s,18,0
S:7:2:7,S,7,2,7,s,18,0
S:7:2:8,S,7,2,8,s,18,0
S:7:2:9,S,7,2,9,s,18,0
S:7:2:10,S,7,2,10,s,18,0
S:7:2:11,S,7,2,11,s,18,0
S:7:2:12,S,7,2,12,s,18,0
S:7:2:13,S,7,2,13,s,18,0
S:7:2:14,S,7,2,14,s,18,0
S:7:2:15,S,7,2,15,s,18,0
S:8:2:1,S,8,2,1,K,18,0
S:8:2:2,S,8,2,2,K,18,0
S:8:2:3,S,8,2,3,K,18,0
S:8:2:4,S,8,2,4,K,18,0
S:8:2:5,S,8,2,5,K,18,0
S:8:2:6,S,8,2,6,K,18,0
S:8:2:7,S,8,2,7,K,18,0
S:8:2:8,S,8,2,8,K,18,0
S:8:2:9,S,8,2,9,K,18,0
S:8:2:10,S,8,2,10,K,18,0
S:8:2:11,S,8,2,11,K,18,0
S:8:2:12,S,8,2,12,K,18,0
S:8:2:13,S,8,2,13,K,18,0
S:8:2:14,S,8,2,14,K,18,0
S:8:2:15,S,8,2,15,K,18,0
S:9:2:1,S,9,2,1,K,18,0
S:9:2:2,S,9,2,2,K,18,0
S:9:2:3,S,9,2,3,K,18,0
S:9:2:4,S,9,2,4,K,18,0
S:9:2:5,S,9,2,5,K,18,0
S:9:2:6,S,9,2,6,K,18,0
S:9:2:7,S,9,2,7,K,18,0
S:9:2:8,S,9,2,8,K,18,0
S:9:2:9,S,9,2,9,K,18,0
S:9:2:10,S,9,2,10,K,18,0
S:9:2:11,S,9,2,11,K,18,0
S:9:2:12,S,9,2,12,K,18,0
S:9:2:13,S,9,2,13,K,18,0
S:9:2:14,S,9,2,14,K,18,0
S:9:2:15,S,9,2,15,K,18,0
S:1:3:1,S,1,3,1,s,18,0
S:1:3:2,S,1,3,2,s,18,0
S:1:3:3,S,1,3,3,s,18,0
S:1:3:4,S,1,3,4,s,18,0
S:1:3:5,S,1,3,5,s,18,0
S:1:3:6,S,1,3,6,s,18,0
S:1:3:7,S,1,3,7,s,18,0
S:1:3:8,S,1,3,8,s,18,0
S:1:3:9,S,1,3,9,s,18,0
S:1:3:10,S,1,3,10,s,18,0
S:1:3:11,S,1,3,11,s,18,0
S:1:3:12,S,1,3,12,s,18,0
S:1:3:13,S,1,3,13,s,18,0
S:1:3:14,S,1,3,14,s,18,0
S:1:3:15,S,1,3,15,s,18,0
S:10:3:1,S,10,3,1,K,18,0
S:10:3:2,S,10,3,2,K,18,0
S:10:3:3,S,10,3,3,K,18,0
S:10:3:4,S,10,3,4,K,18,0
S:10:3:5,S,10,3,5,K,18,0
S:10:3:6,S,10,3,6,K,18,0
S:10:3:7,S,10,3,7,K,18,0
S:10:3:8,S,10,3,8,K,18,0
S:10:3:9,S,10,3,9,K,18,0
S:10:3:10,S,10,3,10,K,18,0
S:10:3:11,S,10,3,11,K,18,0
S:10:3:12,S,10,3,12,K,18,0
S:10:3:13,S,10,3,13,K,18,0
S:10:3:14,S,10,3,14,K,18,0
S:10:3:15,S,10,3,15,K,18,0
S:11:3:1,S,11,3,1,K,18,0
S:11:3:2,S,11,3,2,K,18,0
S:11:3:3,S,11,3,3,K,18,0
S:11:3:4,S,11,3,4,K,18,0
S:11:3:5,S,11,3,5,K,18,0
S:11:3:6,S,11,3,6,K,18,0
S:11:3:7,S,11,3,7,K,18,0
S:11:3:8,S,11,3,8,K,18,0
S:11:3:9,S,11,3,9,K,18,0
S:11:3:10,S,11,3,10,K,18,0
S:11:3:11,S,11,3,11,K,18,0
S:11:3:12,S,11,3,12,K,18,0
S:11:3:13,S,11,3,13,K,18,0
S:11:3:14,S,11,3,14,K,18,0
S:11:3:15,S,11,3,15,K,18,0
S:2:3:1,S,2,3,1,s,18,0
S:2:3:2,S,2,3,2,s,18,0
S:2:3:3,S,2,3,3,s,18,0
S:2:3:4,S,2,3,4,s,18,0
S:2:3:5,S,2,3,5,s,18,0
S:2:3:6,S,2,3,6,s,18,0
S:2:3:7,S,2,3,7,s,18,0
S:2:3:8,S,2,3,8,s,18,0
S:2:3:9,S,2,3,9,s,18,0
S:2:3:10,S,2,3,10,s,18,0
S:2:3:11,S,2,3,11,s,18,0
S:2:3:12,S,2,3,12,s,18,0
S:2:3:13,S,2,3,13,s,18,0
S:2:3:14,S,2,3,14,s,18,0
S:2:3:15,S,2,3,15,s,18,0
S:3:3:1,S,3,3,1,s,18,0
S:3:3:2,S,3,3,2,s,18,0
S:3:3:3,S,3,3,3,s,18,0
S:3:3:4,S,3,3,4,s,18,0
S:3:3:5,S,3,3,5,s,18,0
S:3:3:6,S,3,3,6,s,18,0
S:3:3:7,S,3,3,7,s,18,0
S:3:3:8,S,3,3,8,s,18,0
S:3:3:9,S,3,3,9,s,18,0
S:3:3:10,S,3,3,10,s,18,0
S:3:3:11,S,3,3,11,s,18,0
S:3:3:12,S,3,3,12,s,18,0
S:3:3:13,S,3,3,13,s,18,0
S:3:3:14,S,3,3,14,s,18,0
S:3:3:15,S,3,3,15,s,18,0
S:4:3:1,S,4,3,1,s,18,0
S:4:3:2,S,4,3,2,s,18,0
S:4:3:3,S,4,3,3,s,18,0
S:4:3:4,S,4,3,4,s,18,0
S:4:3:5,S,4,3,5,s,18,0
S:4:3:6,S,4,3,6,s,18,0
S:4:3:7,S,4,3,7,s,18,0
S:4:3:8,S,4,3,8,s,18,0
S:4:3:9,S,4,3,9,s,18,0
S:4:3:10,S,4,3,10,s,18,0
S:4:3:11,S,4,3,11,s,18,0
S:4:3:12,S,4,3,12,s,18,0
S:4:3:13,S,4,3,13,s,18,0
S:4:3:14,S,4,3,14,s,18,0
S:4:3:15,S,4,3,15,s,18,0
S:5:3:1,S,5,3,1,s,18,0
S:5:3:2,S,5,3,2,s,18,0
S:5:3:3,S,5,3,3,s,18,0
S:5:3:4,S,5,3,4,s,18,0
S:5:3:5,S,5,3,5,s,18,0
S:5:3:6,S,5,3,6,s,18,0
S:5:3:7,S,5,3,7,s,18,0
S:5:3:8,S,5,3,8,s,18,0
S:5:3:9,S,5,3,9,s,18,0
S:5:3:10,S,5,3,10,s,18,0
S:5:3:11,S,5,3,11,s,18,0
S:5:3:12,S,5,3,12,s,18,0
S:5:3:13,S,5,3,13,s,18,0
S:5:3:14,S,5,3,14,s,18,0
S:5:3:15,S,5,3,15,s,18,0
S:6:3:1,S,6,3,1,s,18,0
S:6:3:2,S,6,3,2,s,18,0
S:6:3:3,S,6,3,3,s,18,0
S:6:3:4,S,6,3,4,s,18,0
S:6:3:5,S,6,3,5,s,18,0
S:6:3:6,S,6,3,6,s,18,0
S:6:3:7,S,6,3,7,s,18,0
S:6:3:8,S,6,3,8,s,18,0
S:6:3:9,S,6,3,9,s,18,0
S:6:3:10,S,6,3,10,s,18,0
S:6:3:11,S,6,3,11,s,18,0
S:6:3:12,S,6,3,12,s,18,0
S:6:3:13,S,6,3,13,s,18,0
S:6:3:14,S,6,3,14,s,18,0
S:6:3:15,S,6,3,15,s,18,0
S:7:3:1,S,7,3,1,s,18,0
S:7:3:2,S,7,3,2,s,18,0
S:7:3:3,S,7,3,3,s,18,0
S:7:3:4,S,7,3,4,s,18,0
S:7:3:5,S,7,3,5,s,18,0
S:7:3:6,S,7,3,6,s,18,0
S:7:3:7,S,7,3,7,s,18,0
S:7:3:8,S,7,3,8,s,18,0
S:7:3:9,S,7,3,9,s,18,0
S:7:3:10,S,7,3,10,s,18,0
S:7:3:11,S,7,3,11,s,18,0
S:7:3:12,S,7,3,12,s,18,0
S:7:3:13,S,7,3,13,s,18,0
S:7:3:14,S,7,3,14,s,18,0
S:7:3:15,S,7,3,15,s,18,0
S:8:3:1,S,8,3,1,K,18,0
S:8:3:2,S,8,3,2,K,18,0
S:8:3:3,S,8,3,3,K,18,0
S:8:3:4,S,8,3,4,K,18,0
S:8:3:5,S,8,3,5,K,18,0
S:8:3:6,S,8,3,6,K,18,0
S:8:3:7,S,8,3,7,K,18,0
S:8:3:8,S,8,3,8,K,18,0
S:8:3:9,S,8,3,9,K,18,0
S:8:3:10,S,8,3,10,K,18,0
S:8:3:11,S,8,3,11,K,18,0
S:8:3:12,S,8,3,12,K,18,0
S:8:3:13,S,8,3,13,K,18,0
S:8:3:14,S,8,3,14,K,18,0
S:8:3:15,S,8,3,15,K,18,0
S:9:3:1,S,9,3,1,K,18,0
S:9:3:2,S,9,3,2,K,18,0
S:9:3:3,S,9,3,3,K,18,0
S:9:3:4,S,9,3,4,K,18,0
S:9:3:5,S,9,3,5,K,18,0
S:9:3:6,S,9,3,6,K,18,0
S:9:3:7,S,9,3,7,K,18,0
S:9:3:8,S,9,3,8,K,18,0
S:9:3:9,S,9,3,9,K,18,0
S:9:3:10,S,9,3,10,K,18,0
S:9:3:11,S,9,3,11,K,18,0
S:9:3:12,S,9,3,12,K,18,0
S:9:3:13,S,9,3,13,K,18,0
S:9:3:14,S,9,3,14,K,18,0
S:9:3:15,S,9,3,15,K,18,0
S:1:4:1,S,1,4,1,s,18,0
S:1:4:2,S,1,4,2,s,18,0
S:1:4:3,S,1,4,3,s,18,0
S:1:4:4,S,1,4,4,s,18,0
S:1:4:5,S,1,4,5,s,18,0
S:1:4:6,S,1,4,6,s,18,0
S:1:4:7,S,1,4,7,s,18,0
S:1:4:8,S,1,4,8,s,18,0
S:1:4:9,S,1,4,9,s,18,0
S:1:4:10,S,1,4,10,s,18,0
S:1:4:11,S,1,4,11,s,18,0
S:1:4:12,S,1,4,12,s,18,0
S:1:4:13,S,1,4,13,s,18,0
S:1:4:14,S,1,4,14,s,18,0
S:1:4:15,S,1,4,15,s,18,0
S:10:4:1,S,10,4,1,K,18,0
S:10:4:2,S,10,4,2,K,18,0
S:10:4:3,S,10,4,3,K,18,0
S:10:4:4,S,10,4,4,K,18,0
S:10:4:5,S,10,4,5,K,18,0
S:10:4:6,S,10,4,6,K,18,0
S:10:4:7,S,10,4,7,K,18,0
S:10:4:8,S,10,4,8,K,18,0
S:10:4:9,S,10,4,9,K,18,0
S:10:4:10,S,10,4,10,K,18,0
S:10:4:11,S,10,4,11,K,18,0
S:10:4:12,S,10,4,12,K,18,0
S:10:4:13,S,10,4,13,K,18,0
S:10:4:14,S,10,4,14,K,18,0
S:10:4:15,S,10,4,15,K,18,0
S:11:4:1,S,11,4,1,K,18,0
S:11:4:2,S,11,4,2,K,18,0
S:11:4:3,S,11,4,3,K,18,0
S:11:4:4,S,11,4,4,K,18,0
S:11:4:5,S,11,4,5,K,18,0
S:11:4:6,S,11,4,6,K,18,0
S:11:4:7,S,11,4,7,K,18,0
S:11:4:8,S,11,4,8,K,18,0
S:11:4:9,S,11,4,9,K,18,0
S:11:4:10,S,11,4,10,K,18,0
S:11:4:11,S,11,4,11,K,18,0
S:11:4:12,S,11,4,12,K,18,0
S:11:4:13,S,11,4,13,K,18,0
S:11:4:14,S,11,4,14,K,18,0
S:11:4:15,S,11,4,15,K,18,0
S:2:4:1,S,2,4,1,s,18,0
S:2:4:2,S,2,4,2,s,18,0
S:2:4:3,S,2,4,3,s,18,0
S:2:4:4,S,2,4,4,s,18,0
S:2:4:5,S,2,4,5,s,18,0
S:2:4:6,S,2,4,6,s,18,0
S:2:4:7,S,2,4,7,s,18,0
S:2:4:8,S,2,4,8,s,18,0
S:2:4:9,S,2,4,9,s,18,0
S:2:4:10,S,2,4,10,s,18,0
S:2:4:11,S,2,4,11,s,18,0
S:2:4:12,S,2,4,12,s,18,0
S:2:4:13,S,2,4,13,s,18,0
S:2:4:14,S,2,4,14,s,18,0
S:2:4:15,S,2,4,15,s,18,0
S:3:4:1,S,3,4,1,s,18,0
S:3:4:2,S,3,4,2,s,18,0
S:3:4:3,S,3,4,3,s,18,0
S:3:4:4,S,3,4,4,s,18,0
S:3:4:5,S,3,4,5,s,18,0
S:3:4:6,S,3,4,6,s,18,0
S:3:4:7,S,3,4,7,s,18,0
S:3:4:8,S,3,4,8,s,18,0
S:3:4:9,S,3,4,9,s,18,0
S:3:4:10,S,3,4,10,s,18,0
S:3:4:11,S,3,4,11,s,18,0
S:3:4:12,S,3,4,12,s,18,0
S:3:4:13,S,3,4,13,s,18,0
S:3:4:14,S,3,4,14,s,18,0
S:3:4:15,S,3,4,15,s,18,0
S:4:4:1,S,4,4,1,s,18,0
S:4:4:2,S,4,4,2,s,18,0
S:4:4:3,S,4,4,3,s,18,0
S:4:4:4,S,4,4,4,s,18,0
S:4:4:5,S,4,4,5,s,18,0
S:4:4:6,S,4,4,6,s,18,0
S:4:4:7,S,4,4,7,s,18,0
S:4:4:8,S,4,4,8,s,18,0
S:4:4:9,S,4,4,9,s,18,0
S:4:4:10,S,4,4,10,s,18,0
S:4:4:11,S,4,4,11,s,18,0
S:4:4:12,S,4,4,12,s,18,0
S:4:4:13,S,4,4,13,s,18,0
S:4:4:14,S,4,4,14,s,18,0
S:4:4:15,S,4,4,15,s,18,0
S:5:4:1,S,5,4,1,s,18,0
S:5:4:2,S,5,4,2,s,18,0
S:5:4:3,S,5,4,3,s,18,0
S:5:4:4,S,5,4,4,s,18,0
S:5:4:5,S,5,4,5,s,18,0
S:5:4:6,S,5,4,6,s,18,0
S:5:4:7,S,5,4,7,s,18,0
S:5:4:8,S,5,4,8,s,18,0
S:5:4:9,S,5,4,9,s,18,0
S:5:4:10,S,5,4,10,s,18,0
S:5:4:11,S,5,4,11,s,18,0
S:5:4:12,S,5,4,12,s,18,0
S:5:4:13,S,5,4,13,s,18,0
S:5:4:14,S,5,4,14,s,18,0
S:5:4:15,S,5,4,15,s,18,0
S:6:4:1,S,6,4,1,s,18,0
S:6:4:2,S,6,4,2,s,18,0
S:6:4:3,S,6,4,3,s,18,0
S:6:4:4,S,6,4,4,s,18,0
S:6:4:5,S,6,4,5,s,18,0
S:6:4:6,S,6,4,6,s,18,0
S:6:4:7,S,6,4,7,s,18,0
S:6:4:8,S,6,4,8,s,18,0
S:6:4:9,S,6,4,9,s,18,0
S:6:4:10,S,6,4,10,s,18,0
S:6:4:11,S,6,4,11,s,18,0
S:6:4:12,S,6,4,12,s,18,0
S:6:4:13,S,6,4,13,s,18,0
S:6:4:14,S,6,4,14,s,18,0
S:6:4:15,S,6,4,15,s,18,0
S:7:4:1,S,7,4,1,s,18,0
S:7:4:2,S,7,4,2,s,18,0
S:7:4:3,S,7,4,3,s,18,0
S:7:4:4,S,7,4,4,s,18,0
S:7:4:5,S,7,4,5,s,18,0
S:7:4:6,S,7,4,6,s,18,0
S:7:4:7,S,7,4,7,s,18,0
S:7:4:8,S,7,4,8,s,18,0
S:7:4:9,S,7,4,9,s,18,0
S:7:4:10,S,7,4,10,s,18,0
S:7:4:11,S,7,4,11,s,18,0
S:7:4:12,S,7,4,12,s,18,0
S:7:4:13,S,7,4,13,s,18,0
S:7:4:14,S,7,4,14,s,18,0
S:7:4:15,S,7,4,15,s,18,0
S:8:4:1,S,8,4,1,K,18,0
S:8:4:2,S,8,4,2,K,18,0
S:8:4:3,S,8,4,3,K,18,0
S:8:4:4,S,8,4,4,K,18,0
S:8:4:5,S,8,4,5,K,18,0
S:8:4:6,S,8,4,6,K,18,0
S:8:4:7,S,8,4,7,K,18,0
S:8:4:8,S,8,4,8,K,18,0
S:8:4:9,S,8,4,9,K,18,0
S:8:4:10,S,8,4,10,K,18,0
S:8:4:11,S,8,4,11,K,18,0
S:8:4:12,S,8,4,12,K,18,0
S:8:4:13,S,8,4,13,K,18,0
S:8:4:14,S,8,4,14,K,18,0
S:8:4:15,S,8,4,15,K,18,0
S:9:4:1,S,9,4,1,K,18,0
S:9:4:2,S,9,4,2,K,18,0
S:9:4:3,S,9,4,3,K,18,0
S:9:4:4,S,9,4,4,K,18,0
S:9:4:5,S,9,4,5,K,18,0
S:9:4:6,S,9,4,6,K,18,0
S:9:4:7,S,9,4,7,K,18,0
S:9:4:8,S,9,4,8,K,18,0
S:9:4:9,S,9,4,9,K,18,0
S:9:4:10,S,9,4,10,K,18,0
S:9:4:11,S,9,4,11,K,18,0
S:9:4:12,S,9,4,12,K,18,0
S:9:4:13,S,9,4,13,K,18,0
S:9:4:14,S,9,4,14,K,18,0
S:9:4:15,S,9,4,15,K,18,0
S:1:5:1,S,1,5,1,s,18,0
S:1:5:2,S,1,5,2,s,18,0
S:1:5:3,S,1,5,3,s,18,0
S:1:5:4,S,1,5,4,s,18,0
S:1:5:5,S,1,5,5,s,18,0
S:1:5:6,S,1,5,6,s,18,0
S:1:5:7,S,1,5,7,s,18,0
S:1:5:8,S,1,5,8,s,18,0
S:1:5:9,S,1,5,9,s,18,0
S:1:5:10,S,1,5,10,s,18,0
S:1:5:11,S,1,5,11,s,18,0
S:1:5:12,S,1,5,12,s,18,0
S:1:5:13,S,1,5,13,s,18,0
S:1:5:14,S,1,5,14,s,18,0
S:1:5:15,S,1,5,15,s,18,0
S:10:5:1,S,10,5,1,K,18,0
S:10:5:2,S,10,5,2,K,18,0
S:10:5:3,S,10,5,3,K,18,0
S:10:5:4,S,10,5,4,K,18,0
S:10:5:5,S,10,5,5,K,18,0
S:10:5:6,S,10,5,6,K,18,0
S:10:5:7,S,10,5,7,K,18,0
S:10:5:8,S,10,5,8,K,18,0
S:10:5:9,S,10,5,9,K,18,0
S:10:5:10,S,10,5,10,K,18,0
S:10:5:11,S,10,5,11,K,18,0
S:10:5:12,S,10,5,12,K,18,0
S:10:5:13,S,10,5,13,K,18,0
S:10:5:14,S,10,5,14,K,18,0
S:10:5:15,S,10,5,15,K,18,0
S:11:5:1,S,11,5,1,K,18,0
S:11:5:2,S,11,5,2,K,18,0
S:11:5:3,S,11,5,3,K,18,0
S:11:5:4,S,11,5,4,K,18,0
S:11:5:5,S,11,5,5,K,18,0
S:11:5:6,S,11,5,6,K,18,0
S:11:5:7,S,11,5,7,K,18,0
S:11:5:8,S,11,5,8,K,18,0
S:11:5:9,S,11,5,9,K,18,0
S:11:5:10,S,11,5,10,K,18,0
S:2:5:1,S,2,5,1,s,18,0
S:2:5:2,S,2,5,2,s,18,0
S:2:5:3,S,2,5,3,s,18,0
S:2:5:4,S,2,5,4,s,18,0
S:2:5:5,S,2,5,5,s,18,0
S:2:5:6,S,2,5,6,s,18,0
S:2:5:7,S,2,5,7,s,18,0
S:2:5:8,S,2,5,8,s,18,0
S:2:5:9,S,2,5,9,s,18,0
S:2:5:10,S,2,5,10,s,18,0
S:3:5:1,S,3,5,1,s,18,0
S:3:5:2,S,3,5,2,s,18,0
S:3:5:3,S,3,5,3,s,18,0
S:3:5:4,S,3,5,4,s,18,0
S:3:5:5,S,3,5,5,s,18,0
S:3:5:6,S,3,5,6,s,18,0
S:3:5:7,S,3,5,7,s,18,0
S:3:5:8,S,3,5,8,s,18,0
S:3:5:9,S,3,5,9,s,18,0
S:3:5:10,S,3,5,10,s,18,0
S:3:5:11,S,3,5,11,s,18,0
S:3:5:12,S,3,5,12,s,18,0
S:3:5:13,S,3,5,13,s,18,0
S:3:5:14,S,3,5,14,s,18,0
S:3:5:15,S,3,5,15,s,18,0
S:4:5:1,S,4,5,1,s,18,0
S:4:5:2,S,4,5,2,s,18,0
S:4:5:3,S,4,5,3,s,18,0
S:4:5:4,S,4,5,4,s,18,0
S:4:5:5,S,4,5,5,s,18,0
S:4:5:6,S,4,5,6,s,18,0
S:4:5:7,S,4,5,7,s,18,0
S:4:5:8,S,4,5,8,s,18,0
S:4:5:9,S,4,5,9,s,18,0
S:4:5:10,S,4,5,10,s,18,0
S:4:5:11,S,4,5,11,s,18,0
S:4:5:12,S,4,5,12,s,18,0
S:4:5:13,S,4,5,13,s,18,0
S:4:5:14,S,4,5,14,s,18,0
S:4:5:15,S,4,5,15,s,18,0
S:5:5:1,S,5,5,1,s,18,0
S:5:5:2,S,5,5,2,s,18,0
S:2:5:15,S,2,5,15,s,18,0
S:2:5:14,S,2,5,14,s,18,0
S:2:5:13,S,2,5,13,s,18,0
S:2:5:12,S,2,5,12,s,18,0
S:2:5:11,S,2,5,11,s,18,0
S:11:5:15,S,11,5,15,K,18,0
S:11:5:14,S,11,5,14,K,18,0
S:11:5:13,S,11,5,13,K,18,0
S:11:5:12,S,11,5,12,K,18,0
S:11:5:11,S,11,5,11,K,18,0
S:5:5:3,S,5,5,3,s,18,0
S:5:5:4,S,5,5,4,s,18,0
S:5:5:5,S,5,5,5,s,18,0
S:5:5:6,S,5,5,6,s,18,0
S:5:5:7,S,5,5,7,s,18,0
S:5:5:8,S,5,5,8,s,18,0
S:5:5:9,S,5,5,9,s,18,0
S:5:5:10,S,5,5,10,s,18,0
S:5:5:11,S,5,5,11,s,18,0
S:5:5:12,S,5,5,12,s,18,0
S:5:5:13,S,5,5,13,s,18,0
S:5:5:14,S,5,5,14,s,18,0
S:5:5:15,S,5,5,15,s,18,0
S:6:5:1,S,6,5,1,s,18,0
S:6:5:2,S,6,5,2,s,18,0
S:6:5:3,S,6,5,3,s,18,0
S:6:5:4,S,6,5,4,s,18,0
S:6:5:5,S,6,5,5,s,18,0
S:6:5:6,S,6,5,6,s,18,0
S:6:5:7,S,6,5,7,s,18,0
S:6:5:8,S,6,5,8,s,18,0
S:6:5:9,S,6,5,9,s,18,0
S:6:5:10,S,6,5,10,s,18,0
S:6:5:11,S,6,5,11,s,18,0
S:6:5:12,S,6,5,12,s,18,0
S:6:5:13,S,6,5,13,s,18,0
S:6:5:14,S,6,5,14,s,18,0
S:6:5:15,S,6,5,15,s,18,0
S:7:5:1,S,7,5,1,s,18,0
S:7:5:2,S,7,5,2,s,18,0
S:7:5:3,S,7,5,3,s,18,0
S:7:5:4,S,7,5,4,s,18,0
S:7:5:5,S,7,5,5,s,18,0
S:7:5:6,S,7,5,6,s,18,0
S:7:5:7,S,7,5,7,s,18,0
S:7:5:8,S,7,5,8,s,18,0
S:7:5:9,S,7,5,9,s,18,0
S:7:5:10,S,7,5,10,s,18,0
S:7:5:11,S,7,5,11,s,18,0
S:7:5:12,S,7,5,12,s,18,0
S:7:5:13,S,7,5,13,s,18,0
S:7:5:14,S,7,5,14,s,18,0
S:7:5:15,S,7,5,15,s,18,0
S:8:5:1,S,8,5,1,K,18,0
S:8:5:2,S,8,5,2,K,18,0
S:8:5:3,S,8,5,3,K,18,0
S:8:5:4,S,8,5,4,K,18,0
S:8:5:5,S,8,5,5,K,18,0
S:8:5:6,S,8,5,6,K,18,0
S:8:5:7,S,8,5,7,K,18,0
S:8:5:8,S,8,5,8,K,18,0
S:8:5:9,S,8,5,9,K,18,0
S:8:5:10,S,8,5,10,K,18,0
S:8:5:11,S,8,5,11,K,18,0
S:8:5:12,S,8,5,12,K,18,0
S:8:5:13,S,8,5,13,K,18,0
S:8:5:14,S,8,5,14,K,18,0
S:8:5:15,S,8,5,15,K,18,0
S:9:5:1,S,9,5,1,K,18,0
S:9:5:2,S,9,5,2,K,18,0
S:9:5:3,S,9,5,3,K,18,0
S:9:5:4,S,9,5,4,K,18,0
S:9:5:5,S,9,5,5,K,18,0
S:9:5:6,S,9,5,6,K,18,0
S:9:5:7,S,9,5,7,K,18,0
S:9:5:8,S,9,5,8,K,18,0
S:9:5:9,S,9,5,9,K,18,0
S:9:5:10,S,9,5,10,K,18,0
S:9:5:11,S,9,5,11,K,18,0
S:9:5:12,S,9,5,12,K,18,0
S:9:5:13,S,9,5,13,K,18,0
S:9:5:14,S,9,5,14,K,18,0
S:9:5:15,S,9,5,15,K,18,0
S:1:6:1,S,1,6,1,s,18,0
S:1:6:2,S,1,6,2,s,18,0
S:1:6:3,S,1,6,3,s,18,0
S:1:6:4,S,1,6,4,s,18,0
S:1:6:5,S,1,6,5,s,18,0
S:1:6:6,S,1,6,6,s,18,0
S:1:6:7,S,1,6,7,s,18,0
S:1:6:8,S,1,6,8,s,18,0
S:1:6:9,S,1,6,9,s,18,0
S:1:6:10,S,1,6,10,s,18,0
S:1:6:11,S,1,6,11,s,18,0
S:1:6:12,S,1,6,12,s,18,0
S:1:6:13,S,1,6,13,s,18,0
S:1:6:14,S,1,6,14,s,18,0
S:1:6:15,S,1,6,15,s,18,0
S:10:6:1,S,10,6,1,K,18,0
S:10:6:2,S,10,6,2,K,18,0
S:10:6:3,S,10,6,3,K,18,0
S:10:6:4,S,10,6,4,K,18,0
S:10:6:5,S,10,6,5,K,18,0
S:10:6:6,S,10,6,6,K,18,0
S:10:6:7,S,10,6,7,K,18,0
S:10:6:8,S,10,6,8,K,18,0
S:10:6:9,S,10,6,9,K,18,0
S:10:6:10,S,10,6,10,K,18,0
S:10:6:11,S,10,6,11,K,18,0
S:10:6:12,S,10,6,12,K,18,0
S:10:6:13,S,10,6,13,K,18,0
S:10:6:14,S,10,6,14,K,18,0
S:10:6:15,S,10,6,15,K,18,0
S:11:6:1,S,11,6,1,K,18,0
S:11:6:2,S,11,6,2,K,18,0
S:11:6:3,S,11,6,3,K,18,0
S:11:6:4,S,11,6,4,K,18,0
S:11:6:5,S,11,6,5,K,18,0
S:11:6:6,S,11,6,6,K,18,0
S:11:6:7,S,11,6,7,K,18,0
S:11:6:8,S,11,6,8,K,18,0
S:11:6:9,S,11,6,9,K,18,0
S:11:6:10,S,11,6,10,K,18,0
S:11:6:11,S,11,6,11,K,18,0
S:11:6:12,S,11,6,12,K,18,0
S:11:6:13,S,11,6,13,K,18,0
S:11:6:14,S,11,6,14,K,18,0
S:11:6:15,S,11,6,15,K,18,0
S:2:6:1,S,2,6,1,s,18,0
S:2:6:2,S,2,6,2,s,18,0
S:2:6:3,S,2,6,3,s,18,0
S:2:6:4,S,2,6,4,s,18,0
S:2:6:5,S,2,6,5,s,18,0
S:2:6:6,S,2,6,6,s,18,0
S:2:6:7,S,2,6,7,s,18,0
S:2:6:8,S,2,6,8,s,18,0
S:2:6:9,S,2,6,9,s,18,0
S:2:6:10,S,2,6,10,s,18,0
S:2:6:11,S,2,6,11,s,18,0
S:2:6:12,S,2,6,12,s,18,0
S:2:6:13,S,2,6,13,s,18,0
S:2:6:14,S,2,6,14,s,18,0
S:2:6:15,S,2,6,15,s,18,0
S:3:6:1,S,3,6,1,s,18,0
S:3:6:2,S,3,6,2,s,18,0
S:3:6:3,S,3,6,3,s,18,0
S:3:6:4,S,3,6,4,s,18,0
S:3:6:5,S,3,6,5,s,18,0
S:3:6:6,S,3,6,6,s,18,0
S:3:6:7,S,3,6,7,s,18,0
S:3:6:8,S,3,6,8,s,18,0
S:3:6:9,S,3,6,9,s,18,0
S:3:6:10,S,3,6,10,s,18,0
S:3:6:11,S,3,6,11,s,18,0
S:3:6:12,S,3,6,12,s,18,0
S:3:6:13,S,3,6,13,s,18,0
S:3:6:14,S,3,6,14,s,18,0
S:3:6:15,S,3,6,15,s,18,0
S:4:6:1,S,4,6,1,s,18,0
S:4:6:2,S,4,6,2,s,18,0
S:4:6:3,S,4,6,3,s,18,0
S:4:6:4,S,4,6,4,s,18,0
S:4:6:5,S,4,6,5,s,18,0
S:4:6:6,S,4,6,6,s,18,0
S:4:6:7,S,4,6,7,s,18,0
S:4:6:8,S,4,6,8,s,18,0
S:4:6:9,S,4,6,9,s,18,0
S:4:6:10,S,4,6,10,s,18,0
S:4:6:11,S,4,6,11,s,18,0
