LS,Price Level,Level,Section,Row,Seat,X,Y
1:126:JJ:1,8,1,126,JJ,1,1580,1060
1:126:JJ:2,8,1,126,JJ,2,1587,1054.9
1:126:JJ:3,8,1,126,JJ,3,1594,1049.8
1:126:JJ:4,8,1,126,JJ,4,1601,1044.7
1:126:JJ:5,8,1,126,JJ,5,1608,1039.6
1:126:JJ:6,8,1,126,JJ,6,1615,1034.5
1:126:JJ:7,8,1,126,JJ,7,1622,1029.4
1:126:JJ:8,8,1,126,JJ,8,1629,1024.3
1:126:JJ:9,8,1,126,JJ,9,1636,1019.2
1:126:JJ:10,8,1,126,JJ,10,1643,1014.1
1:126:KK:1,8,1,126,KK,1,1584,1070
1:126:KK:2,8,1,126,KK,2,1591,1064.9
1:126:KK:3,8,1,126,KK,3,1598,1059.8
1:126:KK:4,8,1,126,KK,4,1605,1054.7
1:126:KK:5,8,1,126,KK,5,1612,1049.6
1:126:KK:6,8,1,126,KK,6,1619,1044.5
1:126:KK:7,8,1,126,KK,7,1626,1039.4
1:126:KK:8,8,1,126,KK,8,1633,1034.3
1:126:KK:9,8,1,126,KK,9,1640,1029.2
1:126:KK:10,8,1,126,KK,10,1647,1024.1
1:126:LL:1,8,1,126,LL,1,1588,1080
1:126:LL:2,8,1,126,LL,2,1595,1074.9
1:126:LL:3,8,1,126,LL,3,1602,1069.8
1:126:LL:4,8,1,126,LL,4,1609,1064.7
1:126:LL:5,8,1,126,LL,5,1616,1059.6
1:126:LL:6,8,1,126,LL,6,1623,1054.5
1:126:LL:7,8,1,126,LL,7,1630,1049.4
1:126:LL:8,8,1,126,LL,8,1637,1044.3
1:126:LL:9,8,1,126,LL,9,1644,1039.2
1:126:LL:10,8,1,126,LL,10,1651,1034.1
1:126:LL:11,8,1,126,LL,11,1658,1029
1:126:WHL:1,8,1,126,WHL,1,1620,1150
1:126:WHL:2,8,1,126,WHL,2,1627,1144.9
1:126:WHL:3,8,1,126,WHL,3,1634,1139.8
1:126:WHL:4,8,1,126,WHL,4,1641,1134.7
1:126:WHL:5,8,1,126,WHL,5,1648,1129.6
1:126:WHL:6,8,1,126,WHL,6,1655,1124.5
1:126:WHL:7,8,1,126,WHL,7,1662,1119.4
1:126:WHL:8,8,1,126,WHL,8,1669,1114.3
1:126:WHL:9,8,1,126,WHL,9,1676,1109.2
1:126:WHL:10,8,1,126,WHL,10,1683,1104.1
1:126:WHL:11,8,1,126,WHL,11,1690,1099
1:126:WHL:12,8,1,126,WHL,12,1697,1093.9
1:126:WHL:13,8,1,126,WHL,13,1704,1088.8
1:126:WHL:14,8,1,126,WHL,14,1711,1083.7
1:127:A:1,9,1,127,A,1,1706,1029
1:127:A:2,9,1,127,A,2,1710.1,1023.6
1:127:A:3,9,1,127,A,3,1714.2,1018.2
1:127:A:4,9,1,127,A,4,1718.3,1012.8
1:127:A:5,9,1,127,A,5,1722.4,1007.4
1:127:A:6,9,1,127,A,6,1726.5,1002
1:127:A:7,9,1,127,A,7,1730.6,996.6
1:127:A:8,9,1,127,A,8,1734.7,991.2
1:127:A:9,9,1,127,A,9,1738.8,985.8
1:127:A:10,9,1,127,A,10,1743,980.4
F:127:A1:1,9,F,127,A1,1,,
F:127:A1:2,9,F,127,A1,2,,
F:127:A1:3,9,F,127,A1,3,,
F:127:A1:4,9,F,127,A1,4,,
F:127:A2:1,9,F,127,A2,1,,
F:127:A2:2,9,F,127,A2,2,,
F:127:A2:3,9,F,127,A2,3,,
F:127:A2:4,9,F,127,A2,4,,
F:127:A3:1,9,F,127,A3,1,,
F:127:A3:2,9,F,127,A3,2,,
F:127:A3:3,9,F,127,A3,3,,
F:127:A3:4,9,F,127,A3,4,,
F:127:A4:1,9,F,127,A4,1,,
F:127:A4:2,9,F,127,A4,2,,
F:127:A4:3,9,F,127,A4,3,,
F:127:A4:4,9,F,127,A4,4,,
F:127:A5:1,9,F,127,A5,1,,
F:127:A5:2,9,F,127,A5,2,,
F:127:A5:3,9,F,127,A5,3,,
F:127:A5:4,9,F,127,A5,4,,
F:127:A6:1,9,F,127,A6,1,,
F:127:A6:2,9,F,127,A6,2,,
F:127:A6:3,9,F,127,A6,3,,
F:127:A6:4,9,F,127,A6,4,,
F:127:A6:5,9,F,127,A6,5,,
1:127:B:1,9,1,127,B,1,1714,1035
1:127:B:2,9,1,127,B,2,1718.1,1029.6
1:127:B:3,9,1,127,B,3,1722.2,1024.2
1:127:B:4,9,1,127,B,4,1726.3,1018.8
1:127:B:5,9,1,127,B,5,1730.4,1013.4
1:127:B:6,9,1,127,B,6,1734.5,1008
1:127:B:7,9,1,127,B,7,1738.6,1002.6
1:127:B:8,9,1,127,B,8,1742.7,997.2
1:127:B:9,9,1,127,B,9,1746.8,991.8
1:127:B:10,9,1,127,B,10,1750.9,986.4
1:127:B:11,9,1,127,B,11,1755,981
1:127:C:1,9,1,127,C,1,1722,1041
1:127:C:2,9,1,127,C,2,1726.1,1035.6
1:127:C:3,9,1,127,C,3,1730.2,1030.2
1:127:C:4,9,1,127,C,4,1734.3,1024.8
1:127:C:5,9,1,127,C,5,1738.4,1019.4
1:127:C:6,9,1,127,C,6,1742.5,1014
1:127:C:7,9,1,127,C,7,1746.6,1008.6
1:127:C:8,9,1,127,C,8,1750.7,1003.2
1:127:C:9,9,1,127,C,9,1754.8,997.8
1:127:C:10,9,1,127,C,10,1758.9,992.4
1:127:C:11,9,1,127,C,11,1763,987
1:127:C:12,9,1,127,C,12,1767.1,981.6
1:127:D:1,9,1,127,D,1,1730,1047
1:127:D:2,9,1,127,D,2,1734.1,1041.6
1:127:D:3,9,1,127,D,3,1738.2,1036.2
1:127:D:4,9,1,127,D,4,1742.3,1030.8
1:127:D:5,9,1,127,D,5,1746.4,1025.4
1:127:D:6,9,1,127,D,6,1750.5,1020
1:127:D:7,9,1,127,D,7,1754.6,1014.6
1:127:D:8,9,1,127,D,8,1758.7,1009.2
1:127:D:9,9,1,127,D,9,1762.8,1003.8
1:127:D:10,9,1,127,D,10,1766.9,998.4
1:127:D:11,9,1,127,D,11,1771,993
1:127:D:12,9,1,127,D,12,1775.1,987.6
1:127:DD:1,9,1,127,DD,1,1626,969
1:127:DD:2,9,1,127,DD,2,1630.1,963.6
1:127:DD:3,9,1,127,DD,3,1634.2,958.2
1:127:DD:4,9,1,127,DD,4,1638.3,952.8
1:127:E:1,9,1,127,E,1,1738,1053
1:127:E:2,9,1,127,E,2,1742.1,1047.6
1:127:E:3,9,1,127,E,3,1746.2,1042.2
1:127:E:4,9,1,127,E,4,1750.3,1036.8
1:127:E:5,9,1,127,E,5,1754.4,1031.4
1:127:E:6,9,1,127,E,6,1758.5,1026
1:127:E:7,9,1,127,E,7,1762.6,1020.6
1:127:E:8,9,1,127,E,8,1766.7,1015.2
1:127:E:9,9,1,127,E,9,1770.8,1009.8
1:127:E:10,9,1,127,E,10,1774.9,1004.4
1:127:E:11,9,1,127,E,11,1779,999
1:127:E:12,9,1,127,E,12,1783.1,993.6
1:127:E:13,9,1,127,E,13,1787.2,988.2
1:127:EE:1,9,1,127,EE,1,1634,975
1:127:EE:2,9,1,127,EE,2,1638.1,969.6
1:127:EE:3,9,1,127,EE,3,1642.2,964.2
1:127:EE:4,9,1,127,EE,4,1646.3,958.8
1:127:EE:5,9,1,127,EE,5,1650.4,953.4
1:127:F:1,9,1,127,F,1,1746,1059
1:127:F:2,9,1,127,F,2,1750.1,1053.6
1:127:F:3,9,1,127,F,3,1754.2,1048.2
1:127:F:4,9,1,127,F,4,1758.3,1042.8
1:127:F:5,9,1,127,F,5,1762.4,1037.4
1:127:F:6,9,1,127,F,6,1766.5,1032
1:127:F:7,9,1,127,F,7,1770.6,1026.6
1:127:F:8,9,1,127,F,8,1774.7,1021.2
1:127:F:9,9,1,127,F,9,1778.8,1015.8
1:127:F:10,9,1,127,F,10,1782.9,1010.4
1:127:F:11,9,1,127,F,11,1787,1005
1:127:F:12,9,1,127,F,12,1791.1,999.6
1:127:F:13,9,1,127,F,13,1795.2,994.2
1:127:F:14,9,1,127,F,14,1799.3,988.8
1:127:FF:1,9,1,127,FF,1,1642,981
1:127:FF:2,9,1,127,FF,2,1646.1,975.6
1:127:FF:3,9,1,127,FF,3,1650.2,970.2
1:127:FF:4,9,1,127,FF,4,1654.3,964.8
1:127:FF:5,9,1,127,FF,5,1658.4,959.4
1:127:G:1,9,1,127,G,1,1754,1065
1:127:G:2,9,1,127,G,2,1758.1,1059.6
1:127:G:3,9,1,127,G,3,1762.2,1054.2
1:127:G:4,9,1,127,G,4,1766.3,1048.8
1:127:G:5,9,1,127,G,5,1770.4,1043.4
1:127:G:6,9,1,127,G,6,1774.5,1038
1:127:G:7,9,1,127,G,7,1778.6,1032.6
1:127:G:8,9,1,127,G,8,1782.7,1027.2
1:127:G:9,9,1,127,G,9,1786.8,1021.8
1:127:G:10,9,1,127,G,10,1790.9,1016.4
1:127:G:11,9,1,127,G,11,1795,1011
1:127:G:12,9,1,127,G,12,1799.1,1005.6
1:127:G:13,9,1,127,G,13,1803.2,1000.2
1:127:G:14,9,1,127,G,14,1807.3,994.8
1:127:GG:1,9,1,127,GG,1,1650,987
1:127:GG:2,9,1,127,GG,2,1654.1,981.6
1:127:GG:3,9,1,127,GG,3,1658.2,976.2
1:127:GG:4,9,1,127,GG,4,1662.3,970.8
1:127:GG:5,9,1,127,GG,5,1666.4,965.4
1:127:GG:6,9,1,127,GG,6,1670.5,960
1:127:H:1,9,1,127,H,1,1762,1071
1:127:H:2,9,1,127,H,2,1766.1,1065.6
1:127:H:3,9,1,127,H,3,1770.2,1060.2
1:127:H:4,9,1,127,H,4,1774.3,1054.8
1:127:H:5,9,1,127,H,5,1778.4,1049.4
1:127:H:6,9,1,127,H,6,1782.5,1044
1:127:H:7,9,1,127,H,7,1786.6,1038.6
1:127:H:8,9,1,127,H,8,1790.7,1033.2
1:127:H:9,9,1,127,H,9,1794.8,1027.8
1:127:H:10,9,1,127,H,10,1798.9,1022.4
1:127:H:11,9,1,127,H,11,1803,1017
1:127:H:12,9,1,127,H,12,1807.1,1011.6
1:127:H:13,9,1,127,H,13,1811.2,1006.2
1:127:H:14,9,1,127,H,14,1815.3,1000.8
1:127:H:15,9,1,127,H,15,1819.4,995.4
1:127:HH:1,9,1,127,HH,1,1658,993
1:127:HH:2,9,1,127,HH,2,1662.1,987.6
1:127:HH:3,9,1,127,HH,3,1666.2,982.2
1:127:HH:4,9,1,127,HH,4,1670.3,976.8
1:127:HH:5,9,1,127,HH,5,1674.4,971.4
1:127:HH:6,9,1,127,HH,6,1678.5,966
1:127:HH:7,9,1,127,HH,7,1682.6,960.6
1:127:J:1,9,1,127,J,1,1770,1077
1:127:J:2,9,1,127,J,2,1774.1,1071.6
1:127:J:3,9,1,127,J,3,1778.2,1066.2
1:127:J:4,9,1,127,J,4,1782.3,1060.8
1:127:J:5,9,1,127,J,5,1786.4,1055.4
1:127:J:6,9,1,127,J,6,1790.5,1050
1:127:J:7,9,1,127,J,7,1794.6,1044.6
1:127:J:8,9,1,127,J,8,1798.7,1039.2
1:127:J:9,9,1,127,J,9,1802.8,1033.8
1:127:J:10,9,1,127,J,10,1806.9,1028.4
1:127:J:11,9,1,127,J,11,1811,1023
1:127:J:12,9,1,127,J,12,1815.1,1017.6
1:127:J:13,9,1,127,J,13,1819.2,1012.2
1:127:JJ:1,9,1,127,JJ,1,1666,999
1:127:JJ:2,9,1,127,JJ,2,1670.1,993.6
1:127:JJ:3,9,1,127,JJ,3,1674.2,988.2
1:127:JJ:4,9,1,127,JJ,4,1678.3,982.8
1:127:JJ:5,9,1,127,JJ,5,1682.4,977.4
1:127:JJ:6,9,1,127,JJ,6,1686.5,972
1:127:JJ:7,9,1,127,JJ,7,1690.6,966.6
1:127:K:1,9,1,127,K,1,1778,1083
1:127:K:2,9,1,127,K,2,1782.1,1077.6
1:127:K:3,9,1,127,K,3,1786.2,1072.2
1:127:K:4,9,1,127,K,4,1790.3,1066.8
1:127:K:5,9,1,127,K,5,1794.4,1061.4
1:127:K:6,9,1,127,K,6,1798.5,1056
1:127:K:7,9,1,127,K,7,1802.6,1050.6
1:127:K:8,9,1,127,K,8,1806.7,1045.2
1:127:K:9,9,1,127,K,9,1810.8,1039.8
1:127:K:10,9,1,127,K,10,1814.9,1034.4
1:127:K:11,9,1,127,K,11,1819,1029
1:127:KK:1,9,1,127,KK,1,1674,1005
1:127:KK:2,9,1,127,KK,2,1678.1,999.6
1:127:KK:3,9,1,127,KK,3,1682.2,994.2
1:127:KK:4,9,1,127,KK,4,1686.3,988.8
1:127:KK:5,9,1,127,KK,5,1690.4,983.4
1:127:KK:6,9,1,127,KK,6,1694.5,978
1:127:KK:7,9,1,127,KK,7,1698.6,972.6
1:127:KK:8,9,1,127,KK,8,1702.7,967.2
1:127:LL:1,9,1,127,LL,1,1682,1011
1:127:LL:2,9,1,127,LL,2,1686.1,1005.6
1:127:LL:3,9,1,127,LL,3,1690.2,1000.2
1:127:LL:4,9,1,127,LL,4,1694.3,994.8
1:127:LL:5,9,1,127,LL,5,1698.4,989.4
1:127:LL:6,9,1,127,LL,6,1702.5,984
1:127:LL:7,9,1,127,LL,7,1706.6,978.6
1:127:LL:8,9,1,127,LL,8,1710.7,973.2
1:127:LL:9,9,1,127,LL,9,1714.8,967.8
1:128:A:1,11,1,128,A,1,1741,920.5
1:128:A:2,11,1,128,A,2,1741,913
1:128:A:3,11,1,128,A,3,1741,905.5
1:128:A:4,11,1,128,A,4,1741,898
1:128:A:5,11,1,128,A,5,1741,890.5
1:128:A:6,11,1,128,A,6,1741,883
1:128:A:7,11,1,128,A,7,1741,875.5
1:128:A:8,11,1,128,A,8,1741,868
1:128:A:9,11,1,128,A,9,1741,860.5
1:128:A:10,11,1,128,A,10,1741,853
1:128:A1:1,11,1,128,A1,1,1525,905.5
1:128:A1:2,11,1,128,A1,2,1525,898
1:128:A1:3,11,1,128,A1,3,1525,890.5
1:128:A1:4,11,1,128,A1,4,1525,883
1:128:A1:5,11,1,128,A1,5,1525,875.5
1:128:A1:6,11,1,128,A1,6,1525,868
1:128:A1:7,11,1,128,A1,7,1525,860.5
1:128:A1:8,11,1,128,A1,8,1525,853
1:128:A2:1,11,1,128,A2,1,1537,905.5
1:128:A2:2,11,1,128,A2,2,1537,898
1:128:A2:3,11,1,128,A2,3,1537,890.5
1:128:A2:4,11,1,128,A2,4,1537,883
1:128:A2:5,11,1,128,A2,5,1537,875.5
1:128:A2:6,11,1,128,A2,6,1537,868
1:128:A2:7,11,1,128,A2,7,1537,860.5
1:128:A2:8,11,1,128,A2,8,1537,853
1:128:A3:1,11,1,128,A3,1,1549,905.5
1:128:A3:2,11,1,128,A3,2,1549,898
1:128:A3:3,11,1,128,A3,3,1549,890.5
1:128:A3:4,11,1,128,A3,4,1549,883
1:128:A3:5,11,1,128,A3,5,1549,875.5
1:128:A3:6,11,1,128,A3,6,1549,868
1:128:A3:7,11,1,128,A3,7,1549,860.5
1:128:A3:8,11,1,128,A3,8,1549,853
1:128:A4:1,11,1,128,A4,1,1561,905.5
1:128:A4:2,11,1,128,A4,2,1561,898
1:128:A4:3,11,1,128,A4,3,1561,890.5
1:128:A4:4,11,1,128,A4,4,1561,883
1:128:A4:5,11,1,128,A4,5,1561,875.5
1:128:A4:6,11,1,128,A4,6,1561,868
1:128:A4:7,11,1,128,A4,7,1561,860.5
1:128:A4:8,11,1,128,A4,8,1561,853
1:128:A5:1,11,1,128,A5,1,1573,905.5
1:128:A5:2,11,1,128,A5,2,1573,898
1:128:A5:3,11,1,128,A5,3,1573,890.5
1:128:A5:4,11,1,128,A5,4,1573,883
1:128:A5:5,11,1,128,A5,5,1573,875.5
1:128:A5:6,11,1,128,A5,6,1573,868
1:128:A5:7,11,1,128,A5,7,1573,860.5
1:128:A5:8,11,1,128,A5,8,1573,853
1:128:A6:1,11,1,128,A6,1,1585,905.5
1:128:A6:2,11,1,128,A6,2,1585,898
1:128:A6:3,11,1,128,A6,3,1585,890.5
1:128:A6:4,11,1,128,A6,4,1585,883
1:128:A6:5,11,1,128,A6,5,1585,875.5
1:128:A6:6,11,1,128,A6,6,1585,868
1:128:A6:7,11,1,128,A6,7,1585,860.5
1:128:A6:8,11,1,128,A6,8,1585,853
1:128:A7:1,11,1,128,A7,1,1597,898
1:128:A7:2,11,1,128,A7,2,1597,890.5
1:128:A7:3,11,1,128,A7,3,1597,883
1:128:A7:4,11,1,128,A7,4,1597,875.5
1:128:A7:5,11,1,128,A7,5,1597,868
1:128:A7:6,11,1,128,A7,6,1597,860.5
1:128:A7:7,11,1,128,A7,7,1597,853
1:128:AA:1,11,1,128,AA,1,1609,898
1:128:AA:2,11,1,128,AA,2,1609,890.5
1:128:AA:3,11,1,128,AA,3,1609,883
1:128:AA:4,11,1,128,AA,4,1609,875.5
1:128:AA:5,11,1,128,AA,5,1609,868
1:128:AA:6,11,1,128,AA,6,1609,860.5
1:128:AA:7,11,1,128,AA,7,1609,853
1:128:B:1,11,1,128,B,1,1753,920.5
1:128:B:2,11,1,128,B,2,1753,913
1:128:B:3,11,1,128,B,3,1753,905.5
1:128:B:4,11,1,128,B,4,1753,898
1:128:B:5,11,1,128,B,5,1753,890.5
1:128:B:6,11,1,128,B,6,1753,883
1:128:B:7,11,1,128,B,7,1753,875.5
1:128:B:8,11,1,128,B,8,1753,868
1:128:B:9,11,1,128,B,9,1753,860.5
1:128:B:10,11,1,128,B,10,1753,853
1:128:BB:5,11,1,128,BB,5,1621,868
1:128:BB:6,11,1,128,BB,6,1621,860.5
1:128:BB:7,11,1,128,BB,7,1621,853
1:128:C:1,11,1,128,C,1,1765,928
1:128:C:2,11,1,128,C,2,1765,920.5
1:128:C:3,11,1,128,C,3,1765,913
1:128:C:4,11,1,128,C,4,1765,905.5
1:128:C:5,11,1,128,C,5,1765,898
1:128:C:6,11,1,128,C,6,1765,890.5
1:128:C:7,11,1,128,C,7,1765,883
1:128:C:8,11,1,128,C,8,1765,875.5
1:128:C:9,11,1,128,C,9,1765,868
1:128:C:10,11,1,128,C,10,1765,860.5
1:128:C:11,11,1,128,C,11,1765,853
1:128:D:1,11,1,128,D,1,1777,928
1:128:D:2,11,1,128,D,2,1777,920.5
1:128:D:3,11,1,128,D,3,1777,913
1:128:D:4,11,1,128,D,4,1777,905.5
1:128:D:5,11,1,128,D,5,1777,898
1:128:D:6,11,1,128,D,6,1777,890.5
1:128:D:7,11,1,128,D,7,1777,883
1:128:D:8,11,1,128,D,8,1777,875.5
1:128:D:9,11,1,128,D,9,1777,868
1:128:D:10,11,1,128,D,10,1777,860.5
1:128:D:11,11,1,128,D,11,1777,853
1:128:DD:1,11,1,128,DD,1,1645,898
1:128:DD:2,11,1,128,DD,2,1645,890.5
1:128:DD:3,11,1,128,DD,3,1645,883
1:128:DD:4,11,1,128,DD,4,1645,875.5
1:128:DD:5,11,1,128,DD,5,1645,868
1:128:DD:6,11,1,128,DD,6,1645,860.5
1:128:DD:7,11,1,128,DD,7,1645,853
1:128:E:1,11,1,128,E,1,1789,935.5
1:128:E:2,11,1,128,E,2,1789,928
1:128:E:3,11,1,128,E,3,1789,920.5
1:128:E:4,11,1,128,E,4,1789,913
1:128:E:5,11,1,128,E,5,1789,905.5
1:128:E:6,11,1,128,E,6,1789,898
1:128:E:7,11,1,128,E,7,1789,890.5
1:128:E:8,11,1,128,E,8,1789,883
1:128:E:9,11,1,128,E,9,1789,875.5
1:128:E:10,11,1,128,E,10,1789,868
1:128:E:11,11,1,128,E,11,1789,860.5
1:128:E:12,11,1,128,E,12,1789,853
1:128:EE:1,11,1,128,EE,1,1657,905.5
1:128:EE:2,11,1,128,EE,2,1657,898
1:128:EE:3,11,1,128,EE,3,1657,890.5
1:128:EE:4,11,1,128,EE,4,1657,883
1:128:EE:5,11,1,128,EE,5,1657,875.5
1:128:EE:6,11,1,128,EE,6,1657,868
1:128:EE:7,11,1,128,EE,7,1657,860.5
1:128:EE:8,11,1,128,EE,8,1657,853
1:128:F:1,11,1,128,F,1,1801,935.5
1:128:F:2,11,1,128,F,2,1801,928
1:128:F:3,11,1,128,F,3,1801,920.5
1:128:F:4,11,1,128,F,4,1801,913
1:128:F:5,11,1,128,F,5,1801,905.5
1:128:F:6,11,1,128,F,6,1801,898
1:128:F:7,11,1,128,F,7,1801,890.5
1:128:F:8,11,1,128,F,8,1801,883
1:128:F:9,11,1,128,F,9,1801,875.5
1:128:F:10,11,1,128,F,10,1801,868
1:128:F:11,11,1,128,F,11,1801,860.5
1:128:F:12,11,1,128,F,12,1801,853
1:128:FF:1,11,1,128,FF,1,1669,905.5
1:128:FF:2,11,1,128,FF,2,1669,898
1:128:FF:3,11,1,128,FF,3,1669,890.5
1:128:FF:4,11,1,128,FF,4,1669,883
1:128:FF:5,11,1,128,FF,5,1669,875.5
1:128:FF:6,11,1,128,FF,6,1669,868
1:128:FF:7,11,1,128,FF,7,1669,860.5
1:128:FF:8,11,1,128,FF,8,1669,853
1:128:G:1,11,1,128,G,1,1813,943
1:128:G:2,11,1,128,G,2,1813,935.5
1:128:G:3,11,1,128,G,3,1813,928
1:128:G:4,11,1,128,G,4,1813,920.5
1:128:G:5,11,1,128,G,5,1813,913
1:128:G:6,11,1,128,G,6,1813,905.5
1:128:G:7,11,1,128,G,7,1813,898
1:128:G:8,11,1,128,G,8,1813,890.5
1:128:G:9,11,1,128,G,9,1813,883
1:128:G:10,11,1,128,G,10,1813,875.5
1:128:G:11,11,1,128,G,11,1813,868
1:128:G:12,11,1,128,G,12,1813,860.5
1:128:G:13,11,1,128,G,13,1813,853
1:128:GG:1,11,1,128,GG,1,1681,913
1:128:GG:2,11,1,128,GG,2,1681,905.5
1:128:GG:3,11,1,128,GG,3,1681,898
1:128:GG:4,11,1,128,GG,4,1681,890.5
1:128:GG:5,11,1,128,GG,5,1681,883
1:128:GG:6,11,1,128,GG,6,1681,875.5
1:128:GG:7,11,1,128,GG,7,1681,868
1:128:GG:8,11,1,128,GG,8,1681,860.5
1:128:GG:9,11,1,128,GG,9,1681,853
1:128:H:1,11,1,128,H,1,1825,868
1:128:H:2,11,1,128,H,2,1825,860.5
1:128:H:3,11,1,128,H,3,1825,853
1:128:H:4,11,1,128,H,4,1825,920.5
1:128:H:5,11,1,128,H,5,1825,913
1:128:H:6,11,1,128,H,6,1825,905.5
1:128:H:7,11,1,128,H,7,1825,898
1:128:H:8,11,1,128,H,8,1825,890.5
1:128:H:9,11,1,128,H,9,1825,883
1:128:H:10,11,1,128,H,10,1825,875.5
1:128:H:11,11,1,128,H,11,1825,868
1:128:H:12,11,1,128,H,12,1825,860.5
1:128:H:13,11,1,128,H,13,1825,853
1:128:HH:1,11,1,128,HH,1,1693,913
1:128:HH:2,11,1,128,HH,2,1693,905.5
1:128:HH:3,11,1,128,HH,3,1693,898
1:128:HH:4,11,1,128,HH,4,1693,890.5
1:128:HH:5,11,1,128,HH,5,1693,883
1:128:HH:6,11,1,128,HH,6,1693,875.5
1:128:HH:7,11,1,128,HH,7,1693,868
1:128:HH:8,11,1,128,HH,8,1693,860.5
1:128:HH:9,11,1,128,HH,9,1693,853
1:128:J:1,11,1,128,J,1,1837,913
1:128:J:2,11,1,128,J,2,1837,905.5
1:128:J:3,11,1,128,J,3,1837,898
1:128:J:4,11,1,128,J,4,1837,890.5
1:128:J:5,11,1,128,J,5,1837,883
1:128:J:6,11,1,128,J,6,1837,875.5
1:128:J:7,11,1,128,J,7,1837,868
1:128:J:8,11,1,128,J,8,1837,860.5
1:128:J:9,11,1,128,J,9,1837,853
1:128:JJ:1,11,1,128,JJ,1,1705,920.5
1:128:JJ:2,11,1,128,JJ,2,1705,913
1:128:JJ:3,11,1,128,JJ,3,1705,905.5
1:128:JJ:4,11,1,128,JJ,4,1705,898
1:128:JJ:5,11,1,128,JJ,5,1705,890.5
1:128:JJ:6,11,1,128,JJ,6,1705,883
1:128:JJ:7,11,1,128,JJ,7,1705,875.5
1:128:JJ:8,11,1,128,JJ,8,1705,868
1:128:JJ:9,11,1,128,JJ,9,1705,860.5
1:128:JJ:10,11,1,128,JJ,10,1705,853
1:128:K:1,11,1,128,K,1,1849,890.5
1:128:K:2,11,1,128,K,2,1849,883
1:128:K:3,11,1,128,K,3,1849,875.5
1:128:K:4,11,1,128,K,4,1849,868
1:128:K:5,11,1,128,K,5,1849,860.5
1:128:K:6,11,1,128,K,6,1849,853
1:128:KK:1,11,1,128,KK,1,1717,920.5
1:128:KK:2,11,1,128,KK,2,1717,913
1:128:KK:3,11,1,128,KK,3,1717,905.5
1:128:KK:4,11,1,128,KK,4,1717,898
1:128:KK:5,11,1,128,KK,5,1717,890.5
1:128:KK:6,11,1,128,KK,6,1717,883
1:128:KK:7,11,1,128,KK,7,1717,875.5
1:128:KK:8,11,1,128,KK,8,1717,868
1:128:KK:9,11,1,128,KK,9,1717,860.5
1:128:KK:10,11,1,128,KK,10,1717,853
1:128:LL:1,11,1,128,LL,1,1729,920.5
1:128:LL:2,11,1,128,LL,2,1729,913
1:128:LL:3,11,1,128,LL,3,1729,905.5
1:128:LL:4,11,1,128,LL,4,1729,898
1:128:LL:5,11,1,128,LL,5,1729,890.5
1:128:LL:6,11,1,128,LL,6,1729,883
1:128:LL:7,11,1,128,LL,7,1729,875.5
1:128:LL:8,11,1,128,LL,8,1729,868
1:128:LL:9,11,1,128,LL,9,1729,860.5
1:128:LL:10,11,1,128,LL,10,1729,853
2:201:B:1,15,2,201,B,1,1950,834
2:201:B:2,15,2,201,B,2,1950,826.5
2:201:B:101,15,2,201,B,101,1950,819
2:201:B:102,15,2,201,B,102,1950,811.5
2:201:B:103,15,2,201,B,103,1950,804
2:201:B:104,15,2,201,B,104,1950,796.5
2:201:B:105,15,2,201,B,105,1950,789
2:201:B:106,15,2,201,B,106,1950,781.5
2:201:B:107,15,2,201,B,107,1950,774
2:201:B:108,15,2,201,B,108,1950,766.5
2:201:B:109,15,2,201,B,109,1950,759
2:201:B:110,15,2,201,B,110,1950,751.5
2:201:B:13,15,2,201,B,13,1950,744
2:201:B:14,15,2,201,B,14,1950,736.5
2:201:C:1,15,2,201,C,1,1960,834
2:201:C:2,15,2,201,C,2,1960,826.5
2:201:C:101,15,2,201,C,101,1960,819
2:201:C:102,15,2,201,C,102,1960,811.5
2:201:C:103,15,2,201,C,103,1960,804
2:201:C:104,15,2,201,C,104,1960,796.5
2:201:C:105,15,2,201,C,105,1960,789
2:201:C:106,15,2,201,C,106,1960,781.5
2:201:C:107,15,2,201,C,107,1960,774
2:201:C:108,15,2,201,C,108,1960,766.5
2:201:C:109,15,2,201,C,109,1960,759
2:201:C:110,15,2,201,C,110,1960,751.5
2:201:C:13,15,2,201,C,13,1960,744
2:201:C:14,15,2,201,C,14,1960,736.5
2:201:D:1,15,2,201,D,1,1970,834
2:201:D:2,15,2,201,D,2,1970,826.5
2:201:D:101,15,2,201,D,101,1970,819
2:201:D:102,15,2,201,D,102,1970,811.5
2:201:D:103,15,2,201,D,103,1970,804
2:201:D:104,15,2,201,D,104,1970,796.5
2:201:D:105,15,2,201,D,105,1970,789
2:201:D:106,15,2,201,D,106,1970,781.5
2:201:D:107,15,2,201,D,107,1970,774
2:201:D:108,15,2,201,D,108,1970,766.5
2:201:D:109,15,2,201,D,109,1970,759
2:201:D:110,15,2,201,D,110,1970,751.5
2:201:D:13,15,2,201,D,13,1970,744
2:201:D:14,15,2,201,D,14,1970,736.5
2:201:E:1,15,2,201,E,1,1980,834
2:201:E:2,15,2,201,E,2,1980,826.5
2:201:E:3,15,2,201,E,3,1980,819
2:201:E:4,15,2,201,E,4,1980,811.5
2:201:E:5,15,2,201,E,5,1980,804
2:201:E:6,15,2,201,E,6,1980,796.5
2:201:E:7,15,2,201,E,7,1980,789
